,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y
47436,5143531,0,112500.0,4,4,4,1,61,1,0,0,18,1,0,0,0,1
47437,5143532,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47438,5143533,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47439,5143534,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47440,5143535,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47441,5143536,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47442,5143537,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47443,5143538,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47444,5143539,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47445,5143540,0,270000.0,4,1,3,1,46,0,0,0,14,1,0,0,0,1
47446,5143544,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47447,5143545,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47448,5143546,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47449,5143547,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47450,5143548,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47451,5143549,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47452,5143551,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47453,5143552,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47454,5143553,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47455,5143554,0,112500.0,4,4,1,1,51,0,1,0,14,2,0,0,0,1
47458,5143555,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47459,5143558,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47460,5143560,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47461,5143562,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47462,5143563,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47463,5143564,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47464,5143565,2,202500.0,4,4,1,5,30,0,0,0,4,4,0,1,0,0
47466,5143566,0,270000.0,4,4,1,1,52,0,0,0,10,2,0,1,1,1
47469,5143569,1,112500.0,4,4,1,1,35,0,0,0,3,3,0,0,0,1
47470,5143570,1,112500.0,4,4,1,1,35,0,0,0,3,3,0,0,0,1
47471,5143571,1,112500.0,4,4,1,1,35,0,0,0,3,3,0,0,0,1
47472,5143575,0,157500.0,4,2,1,5,25,1,0,0,4,2,0,1,1,0
47473,5143577,0,157500.0,4,2,1,5,25,1,0,0,4,2,0,1,1,0
47474,5143579,0,157500.0,4,2,1,5,25,1,0,0,4,2,0,1,1,0
47475,5143580,0,157500.0,4,2,1,5,25,1,0,0,4,2,1,1,1,0
47476,5143581,0,157500.0,4,2,1,5,25,1,0,0,4,2,0,1,1,0
47477,5143583,0,157500.0,4,2,1,5,25,1,0,0,4,2,0,1,1,0
47478,5143584,1,234000.0,2,4,0,5,41,0,0,0,2,3,0,0,0,1
47479,5143585,1,234000.0,2,4,0,5,41,0,0,0,2,3,0,0,0,1
47480,5143587,0,180000.0,1,1,2,1,59,0,0,0,18,1,0,0,0,1
47481,5143589,0,180000.0,1,1,2,1,59,0,0,0,18,1,0,0,0,1
47482,5143590,0,180000.0,1,1,2,1,59,0,0,0,18,1,0,0,0,1
47483,5143591,0,180000.0,1,1,2,1,59,0,0,0,18,1,0,0,0,1
47484,5143592,0,180000.0,1,1,2,1,59,0,0,0,18,1,0,0,0,1
47485,5143594,0,180000.0,1,1,2,1,59,0,0,0,18,1,0,0,0,1
47486,5143595,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47487,5143596,0,90000.0,4,4,0,1,32,1,0,0,17,2,1,0,0,0
47488,5143597,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47489,5143598,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47490,5143600,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47491,5143601,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47492,5143602,0,90000.0,4,4,0,1,32,1,0,0,17,2,1,0,0,0
47493,5143603,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47494,5143604,0,90000.0,4,4,0,1,32,1,0,0,17,2,0,0,0,0
47495,5143605,0,270000.0,0,4,0,1,30,1,0,1,18,2,0,1,1,1
47496,5143606,0,270000.0,0,4,0,1,30,1,0,1,18,2,0,1,1,1
47497,5143607,0,270000.0,0,4,0,1,30,1,0,1,18,2,0,1,1,1
47498,5143608,0,148500.0,1,4,1,1,66,0,1,0,18,2,0,0,0,1
47499,5143609,0,157500.0,0,4,1,1,25,0,1,0,14,2,0,1,1,1
47500,5143610,0,157500.0,0,4,1,1,25,0,1,0,14,2,0,1,1,1
47501,5143611,0,157500.0,0,4,1,1,25,0,1,0,14,2,0,1,1,1
47502,5143612,0,157500.0,0,4,1,1,25,0,1,0,14,2,0,1,1,1
47503,5143613,0,157500.0,0,4,1,1,25,0,1,0,14,2,0,1,1,1
47504,5143614,0,202500.0,1,4,1,1,64,0,1,0,18,2,0,0,0,1
47505,5143618,0,202500.0,1,4,1,1,64,0,1,0,18,2,0,0,0,1
47506,5143619,0,202500.0,1,4,1,1,64,0,1,0,18,2,0,0,0,1
47507,5143620,0,202500.0,1,4,1,1,64,0,1,0,18,2,0,0,0,1
47510,5143621,0,135000.0,4,4,1,1,44,0,0,0,14,2,0,0,0,0
47511,5143622,0,135000.0,4,4,1,1,44,0,0,0,14,2,0,0,0,0
47512,5143623,0,135000.0,4,4,1,1,44,0,0,0,14,2,0,0,0,0
47513,5143624,0,135000.0,4,4,1,1,44,0,0,0,14,2,0,0,0,0
47514,5143625,0,112500.0,4,4,1,1,57,0,0,0,18,2,0,1,1,0
47515,5143626,0,112500.0,4,4,1,1,57,0,0,0,18,2,0,1,1,0
47517,5143628,0,247500.0,4,1,0,1,41,0,0,0,4,2,0,1,0,0
47518,5143629,0,247500.0,4,1,0,1,41,0,0,0,4,2,0,1,0,0
47519,5143630,0,247500.0,4,1,0,1,41,0,0,0,4,2,0,1,0,0
47520,5143631,0,247500.0,4,1,0,1,41,0,0,0,4,2,0,1,0,0
47521,5143632,0,247500.0,4,1,0,1,41,0,0,0,4,2,0,1,0,0
47522,5143635,0,81000.0,4,4,1,1,50,0,0,0,16,2,0,0,1,1
47523,5143636,0,81000.0,4,4,1,1,50,0,0,0,16,2,0,0,1,1
47524,5143637,0,81000.0,4,4,1,1,50,0,0,0,16,2,0,0,1,1
47525,5143638,0,144000.0,2,4,0,1,45,0,0,0,0,2,0,0,0,1
47526,5143639,0,144000.0,2,4,0,1,45,0,0,0,0,2,0,0,0,1
47527,5145691,0,67500.0,1,1,1,1,63,0,0,0,18,2,0,1,0,1
47528,5145693,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47529,5145694,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47530,5145695,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47531,5145696,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47532,5145697,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47533,5145698,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47534,5145699,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47535,5145700,0,225000.0,4,1,3,5,26,1,1,0,18,1,0,1,1,1
47536,5145702,0,62100.0,1,4,1,1,64,0,0,0,18,2,0,0,0,1
47539,5145704,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47540,5145705,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47541,5145706,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47542,5145707,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47543,5145708,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47544,5145709,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47545,5145712,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47546,5145713,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47547,5145714,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47548,5145716,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47549,5145717,2,135000.0,4,4,1,1,35,0,0,0,16,4,0,0,0,1
47550,5145718,3,157500.0,4,4,1,1,31,0,0,0,8,5,0,0,0,1
47552,5145719,0,90000.0,4,1,3,1,32,0,0,0,8,1,0,0,0,1
47553,5145720,1,202500.0,4,4,1,1,40,0,0,0,14,3,0,0,0,0
47556,5145721,0,247500.0,1,4,2,1,46,0,0,0,18,1,1,0,0,1
47557,5145722,0,315000.0,4,1,3,1,28,0,1,0,6,1,0,1,1,1
47558,5145723,0,315000.0,4,1,3,1,28,0,1,0,6,1,0,1,1,1
47559,5145724,0,202500.0,4,4,3,1,43,0,0,0,8,1,0,0,0,0
47560,5145725,0,202500.0,4,4,3,1,43,0,0,0,8,1,0,0,0,0
47565,5145730,1,157500.0,4,4,1,1,39,0,0,0,16,3,0,1,1,0
47572,5145731,1,292500.0,0,4,1,1,26,0,0,0,4,3,0,1,1,0
47573,5145732,1,292500.0,0,4,1,1,26,0,0,0,4,3,0,1,1,0
47574,5145733,1,292500.0,0,4,1,1,26,0,0,0,4,3,0,1,1,0
47575,5145734,1,292500.0,0,4,1,1,26,0,0,0,4,3,0,1,1,0
47576,5145735,1,270000.0,4,1,1,1,57,0,0,0,8,3,0,1,1,1
47577,5145736,1,270000.0,4,1,1,1,57,0,0,0,8,3,0,1,1,1
47578,5145737,1,270000.0,4,1,1,1,57,0,0,0,8,3,0,1,1,1
47579,5145738,1,270000.0,4,1,1,1,57,0,0,0,8,3,0,1,1,1
47580,5145739,1,270000.0,4,1,1,1,57,0,0,0,8,3,0,1,1,1
47581,5145740,0,58500.0,1,4,1,1,55,0,0,0,18,2,1,0,0,1
47582,5145741,0,81000.0,1,4,1,1,65,0,0,0,18,2,0,0,0,0
47583,5145743,0,157500.0,4,1,1,1,27,0,0,0,0,2,0,0,1,1
47584,5145744,0,157500.0,4,1,1,1,27,0,0,0,0,2,0,0,1,1
47585,5145769,0,315000.0,0,4,1,1,46,0,0,0,6,2,0,0,1,1
47588,5145770,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47589,5145771,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47590,5145772,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47591,5145773,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47592,5145776,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47593,5145777,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47594,5145778,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47595,5145781,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47596,5145782,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47597,5145783,4,112500.0,4,1,1,1,37,0,0,0,3,6,0,0,1,1
47598,5145785,1,180000.0,4,1,2,1,42,0,0,0,18,2,1,0,0,1
47603,5145786,0,99000.0,4,4,1,1,43,0,0,0,14,2,0,0,1,1
47611,5145789,0,180000.0,1,4,0,1,58,0,0,0,18,2,0,0,0,1
47618,5145790,1,180000.0,0,4,1,2,44,0,0,0,1,3,0,0,1,0
47619,5145791,1,180000.0,0,4,1,2,44,0,0,0,1,3,1,0,1,0
47624,5145795,0,85500.0,1,4,1,1,58,0,1,0,18,2,0,0,1,1
47628,5145796,0,315000.0,4,1,1,1,37,0,0,0,8,2,0,1,0,1
47629,5145797,0,315000.0,4,1,1,1,37,0,0,0,8,2,0,1,0,1
47639,5145798,0,315000.0,0,4,1,1,63,0,0,0,14,2,0,0,0,1
47644,5145801,0,112500.0,1,4,1,5,58,0,0,0,18,2,0,0,0,1
47647,5145803,1,180000.0,0,1,3,1,51,0,1,0,0,2,0,0,0,0
47652,5145804,0,180000.0,0,4,3,1,27,0,0,0,6,1,0,1,0,1
47655,5145805,0,202500.0,4,4,2,1,42,0,0,0,8,1,0,0,0,1
47657,5145806,0,180000.0,1,4,1,1,54,0,0,0,18,2,0,0,0,1
47658,5145807,0,180000.0,1,4,1,1,54,0,0,0,18,2,1,0,0,1
47665,5145808,0,112500.0,1,4,1,1,60,0,0,0,18,2,0,1,1,1
47670,5145809,0,157500.0,4,1,1,1,28,0,0,0,3,2,0,0,0,1
47671,5145810,0,157500.0,4,1,1,1,28,0,0,0,3,2,0,0,0,1
47678,5145812,1,99000.0,0,4,1,1,36,0,0,0,8,3,0,0,0,0
47682,5145816,1,225000.0,0,4,1,1,44,0,0,0,8,3,0,1,0,1
47692,5145819,0,247500.0,4,4,2,1,47,1,1,0,8,1,0,0,0,1
47697,5145820,0,117000.0,1,4,1,1,62,0,1,0,18,2,0,0,0,1
47707,5145821,0,202500.0,4,4,2,1,40,0,0,0,6,1,0,0,0,0
47711,5145822,0,135000.0,4,4,1,5,25,0,0,0,8,2,1,1,1,0
47712,5145823,0,135000.0,4,4,1,5,25,0,0,0,8,2,0,1,1,0
47713,5145828,0,67500.0,4,4,1,1,54,0,0,0,3,2,1,0,0,1
47714,5145829,0,67500.0,4,4,1,1,54,0,0,0,3,2,0,0,0,1
47715,5145830,0,67500.0,4,4,1,1,54,0,0,0,3,2,0,0,0,1
47716,5145831,0,67500.0,4,4,1,1,54,0,0,0,3,2,0,0,0,1
47717,5145832,0,67500.0,4,4,1,1,54,0,0,0,3,2,1,0,0,1
47718,5145833,0,67500.0,4,4,1,1,54,0,0,0,3,2,0,0,0,1
47719,5145834,0,67500.0,4,4,1,1,54,0,0,0,3,2,1,0,0,1
47720,5145835,0,67500.0,4,4,1,1,54,0,0,0,3,2,0,0,0,1
47721,5145848,0,112500.0,1,4,1,1,60,0,1,0,18,2,0,1,1,1
47722,5145856,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47723,5145857,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47724,5145858,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47725,5145859,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47726,5145860,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47727,5145861,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47728,5145862,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47729,5145863,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47730,5145866,1,180000.0,0,4,1,1,39,0,0,0,8,3,0,0,0,0
47731,5145881,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47732,5145882,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47733,5145883,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47734,5145884,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47735,5145885,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47736,5145886,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47737,5145887,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47738,5145888,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47739,5145889,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47740,5145890,0,72000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,1
47741,5145914,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47742,5145915,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47743,5145919,1,180000.0,0,1,1,1,41,0,0,1,18,3,1,1,1,1
47744,5145920,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47745,5145921,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47746,5145922,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47747,5145923,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47748,5145924,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47749,5145927,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47750,5145929,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47751,5145933,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47752,5145934,1,180000.0,0,1,1,1,41,0,0,1,18,3,0,1,1,1
47753,5145954,1,157500.0,4,1,1,1,43,0,1,0,14,3,0,0,0,0
47754,5145957,1,157500.0,4,1,1,1,43,0,1,0,14,3,0,0,0,0
47755,5145959,1,157500.0,4,1,1,1,43,0,1,0,14,3,0,0,0,0
47756,5145960,1,157500.0,4,1,1,1,43,0,1,0,14,3,0,0,0,0
47757,5145961,1,157500.0,4,1,1,1,43,0,1,0,14,3,0,0,0,0
47758,5145962,2,130500.0,4,4,1,1,42,0,0,0,14,4,0,0,0,0
47759,5145963,2,130500.0,4,4,1,1,42,0,0,0,14,4,0,0,0,0
47760,5145964,2,130500.0,4,4,1,1,42,0,0,0,14,4,0,0,0,0
47761,5145965,2,130500.0,4,4,1,1,42,0,0,0,14,4,0,0,0,0
47762,5145966,2,130500.0,4,4,1,1,42,0,0,0,14,4,0,0,0,0
47763,5145967,2,130500.0,4,4,1,1,42,0,0,0,14,4,0,0,0,0
47764,5145968,0,112500.0,1,4,4,1,63,0,0,0,18,1,0,0,0,1
47765,5145969,0,112500.0,1,4,4,1,63,0,0,0,18,1,0,0,0,1
47766,5145970,0,112500.0,1,4,4,1,63,0,0,0,18,1,0,0,0,1
47767,5145971,0,112500.0,1,4,4,1,63,0,0,0,18,1,0,0,0,1
47768,5145974,0,112500.0,1,4,4,1,63,0,0,0,18,1,0,0,0,1
47769,5145977,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47770,5145978,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47771,5145979,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47772,5145980,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47773,5145981,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47774,5145982,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47775,5145983,0,112500.0,2,4,4,1,54,0,0,0,15,1,0,0,1,0
47776,5145990,0,112500.0,0,4,3,1,22,0,0,0,18,1,0,0,0,1
47777,5145991,0,112500.0,0,4,3,1,22,0,0,0,18,1,0,0,0,1
47778,5145992,0,112500.0,0,4,3,1,22,0,0,0,18,1,0,0,0,1
47779,5145993,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47780,5145994,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47781,5145995,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47782,5145996,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47783,5145997,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47784,5145998,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47785,5145999,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47786,5146000,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47787,5146001,0,157500.0,1,1,1,1,61,0,1,0,18,2,0,0,0,1
47788,5146002,0,225000.0,4,4,3,1,28,0,0,1,10,1,0,1,1,1
47789,5146003,0,225000.0,4,4,3,1,28,0,0,1,10,1,0,1,1,1
47790,5146005,0,225000.0,4,4,3,1,28,0,0,1,10,1,1,1,1,1
47791,5146006,0,225000.0,4,4,3,1,28,0,0,1,10,1,0,1,1,1
47792,5146007,2,180000.0,4,4,1,1,26,0,0,0,8,4,0,1,1,0
47793,5146008,2,180000.0,4,4,1,1,26,0,0,0,8,4,0,1,1,0
47794,5146011,0,202500.0,4,4,1,1,35,0,0,0,18,2,0,0,1,1
47795,5146012,0,67500.0,1,4,3,1,68,0,0,0,18,1,0,0,0,0
47796,5146013,0,180000.0,1,4,0,1,55,0,0,0,18,2,0,0,0,0
47797,5146014,0,180000.0,1,4,0,1,55,0,0,0,18,2,0,0,0,0
47798,5146015,0,180000.0,1,4,0,1,55,0,0,0,18,2,0,0,0,0
47799,5146016,0,180000.0,1,4,0,1,55,0,0,0,18,2,0,0,0,0
47800,5146017,0,180000.0,1,4,0,1,55,0,0,0,18,2,0,0,0,0
47801,5146020,0,112500.0,4,4,1,1,61,0,1,0,2,2,0,0,0,1
47802,5146024,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47803,5146025,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47804,5146027,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47805,5146028,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47806,5146029,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47807,5146030,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47808,5146031,0,360000.0,0,1,1,1,30,0,1,0,3,2,0,0,0,1
47809,5146032,0,157500.0,4,4,3,1,47,0,0,0,2,1,0,1,0,1
47810,5146033,0,157500.0,4,4,3,1,47,0,0,0,2,1,0,1,0,1
47811,5146034,0,157500.0,4,4,3,1,47,0,0,0,2,1,0,1,0,1
47812,5146039,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47813,5146040,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47814,5146041,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47815,5146042,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47816,5146043,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47817,5146044,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47818,5146045,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47819,5146046,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47820,5146047,0,360000.0,0,4,3,1,51,0,0,0,0,1,0,0,0,1
47821,5146048,1,90000.0,4,4,1,1,37,0,0,0,6,3,0,0,1,1
47822,5146051,1,225000.0,2,1,0,2,39,0,1,0,18,3,0,0,0,0
47823,5146052,1,225000.0,2,1,0,2,39,0,1,0,18,3,0,0,0,0
47824,5146053,1,225000.0,2,1,0,2,39,0,1,0,18,3,0,0,0,0
47825,5146054,1,225000.0,2,1,0,2,39,0,1,0,18,3,0,0,0,0
47826,5146055,1,225000.0,2,1,0,2,39,0,1,0,18,3,0,0,0,0
47827,5146056,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47828,5146057,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47829,5146058,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47830,5146059,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47831,5146060,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47832,5146061,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47833,5146062,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47834,5146063,0,157500.0,4,4,2,1,53,0,0,0,8,1,0,0,0,1
47835,5146064,0,180000.0,1,4,3,1,61,0,0,0,18,1,0,1,1,1
47836,5146065,0,180000.0,1,4,3,1,61,0,0,0,18,1,0,1,1,1
47837,5146067,0,180000.0,1,4,3,1,61,0,0,0,18,1,0,1,1,1
47838,5146068,0,180000.0,1,4,3,1,61,0,0,0,18,1,0,1,1,1
47839,5146069,0,180000.0,1,4,3,1,61,0,0,0,18,1,0,1,1,1
47840,5146070,0,180000.0,1,4,3,1,61,0,0,0,18,1,0,1,1,1
47841,5146073,0,180000.0,4,4,2,1,52,0,0,0,4,1,0,1,1,1
47842,5146077,1,108000.0,4,4,1,1,35,1,1,0,14,3,0,0,0,1
47843,5146079,1,108000.0,4,4,1,1,35,1,1,0,14,3,1,0,0,1
47844,5146106,3,494100.0,0,1,1,1,36,0,0,0,10,5,0,1,0,1
47845,5146108,3,494100.0,0,1,1,1,36,0,0,0,10,5,0,1,0,1
47846,5146109,3,494100.0,0,1,1,1,36,0,0,0,10,5,0,1,0,1
47847,5146110,3,494100.0,0,1,1,1,36,0,0,0,10,5,0,1,0,1
47848,5146111,0,211500.0,1,4,1,1,55,0,0,0,18,2,0,0,1,1
47849,5146112,0,157500.0,2,1,2,1,57,0,1,0,18,1,0,0,0,1
47850,5146114,0,157500.0,2,1,2,1,57,0,1,0,18,1,0,0,0,1
47851,5146115,0,157500.0,2,1,2,1,57,0,1,0,18,1,0,0,0,1
47852,5146116,0,157500.0,2,1,2,1,57,0,1,0,18,1,0,0,0,1
47853,5146119,0,54000.0,1,4,3,1,55,0,0,0,18,1,0,0,0,0
47854,5146120,0,54000.0,1,4,3,1,55,0,0,0,18,1,0,0,0,0
47855,5146121,0,54000.0,1,4,3,1,55,0,0,0,18,1,0,0,0,0
47856,5146123,0,54000.0,1,4,3,1,55,0,0,0,18,1,0,0,0,0
47857,5146127,1,157500.0,4,4,1,1,32,0,0,0,4,3,0,1,0,0
47858,5146137,0,135000.0,4,4,1,1,28,1,1,0,2,2,0,0,0,1
47859,5146138,0,135000.0,4,4,1,1,28,1,1,0,2,2,0,0,0,1
47860,5146139,0,135000.0,4,4,1,1,28,1,1,0,2,2,0,0,0,1
47861,5146140,0,135000.0,4,4,1,1,28,1,1,0,2,2,0,0,0,1
47862,5146141,0,135000.0,4,4,1,1,28,1,1,0,2,2,0,0,0,1
47863,5146142,0,135000.0,0,1,1,1,51,0,0,0,10,2,0,1,0,1
47864,5146143,0,135000.0,0,1,1,1,51,0,0,0,10,2,0,1,0,1
47865,5146144,0,135000.0,0,1,1,1,51,0,0,0,10,2,0,1,0,1
47866,5146145,0,135000.0,0,1,1,1,51,0,0,0,10,2,0,1,0,1
47867,5146149,0,675000.0,0,4,1,1,40,0,1,0,18,2,0,0,1,1
47868,5146150,0,675000.0,0,4,1,1,40,0,1,0,18,2,0,0,1,1
47869,5146155,0,216000.0,4,4,1,1,47,1,1,0,6,2,0,0,0,1
47870,5146157,0,247500.0,1,4,3,1,60,0,1,0,18,1,0,0,0,1
47871,5146158,0,247500.0,1,4,3,1,60,0,1,0,18,1,1,0,0,1
47872,5146160,0,247500.0,1,4,3,1,60,0,1,0,18,1,1,0,0,1
47873,5146167,0,135000.0,4,4,1,1,56,0,0,0,16,2,1,0,0,1
47874,5146189,0,270000.0,1,4,1,1,47,0,0,0,18,2,0,1,0,1
47875,5146190,0,270000.0,1,4,1,1,47,0,0,0,18,2,0,1,0,1
47876,5146191,0,270000.0,1,4,1,1,47,0,0,0,18,2,0,1,0,1
47877,5146192,0,382500.0,4,1,0,1,29,0,0,0,8,2,0,1,1,1
47878,5146193,0,382500.0,4,1,0,1,29,0,0,0,8,2,1,1,1,1
